method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
numeric_len,36,300,174,68.76,True,numeric-1e-5,52,73,0,49,0,52
numeric_len,37,300,168,60.327,True,numeric-1e-5,46,72,0,50,0,46
numeric_len,38,300,168,71.071,True,numeric-1e-5,45,77,0,46,0,45
numeric_len,39,300,190,61.623,True,numeric-1e-5,62,82,0,46,0,62
numeric_len,40,300,155,61.652,True,numeric-1e-5,48,68,0,39,0,48
numeric_len,41,300,151,60.348,True,numeric-1e-5,54,61,0,36,0,54
numeric_len,42,300,159,63.792,True,numeric-1e-5,46,71,0,42,0,46
numeric_len,43,300,132,75.869,True,numeric-1e-5,36,58,0,38,0,36
numeric_len,44,300,168,61.897,True,numeric-1e-5,45,74,0,49,0,45
numeric_len,45,300,147,61.482,True,numeric-1e-5,49,60,0,38,0,49
numeric_len,46,300,176,61.01,True,numeric-1e-5,52,76,0,48,0,52
numeric_len,47,300,163,72.963,True,numeric-1e-5,53,64,0,46,0,53
numeric_len,48,300,169,62.758,True,numeric-1e-5,56,68,0,45,0,56
numeric_len,49,300,135,60.992,True,numeric-1e-5,41,61,0,33,0,41
numeric_len,50,300,140,60.933,True,numeric-1e-5,44,60,0,36,0,44
numeric_len,51,300,163,61.069,True,numeric-1e-5,53,66,0,44,0,53
numeric_len,52,300,159,62.616,True,numeric-1e-5,51,67,0,41,0,51
numeric_len,53,300,157,61.052,True,numeric-1e-5,45,64,0,48,0,45
numeric_len,54,300,143,61.023,True,numeric-1e-5,45,62,0,36,0,45
numeric_len,55,300,145,62.605,True,numeric-1e-5,48,61,0,36,0,48
numeric_len,56,300,160,67.189,True,numeric-1e-5,49,66,0,45,0,49
numeric_len,57,300,160,61.362,True,numeric-1e-5,49,69,0,42,0,49
numeric_len,58,300,195,63.038,True,numeric-1e-5,60,77,0,58,0,60
numeric_len,59,300,157,66.772,True,numeric-1e-5,52,66,0,39,0,52
numeric_len,60,300,157,69.667,True,numeric-1e-5,45,65,0,47,0,45
numeric_len,61,300,161,68.194,True,numeric-1e-5,46,71,0,44,0,46
numeric_len,62,300,177,62.509,True,numeric-1e-5,48,79,0,50,0,48
numeric_len,63,300,161,60.39,True,numeric-1e-5,44,68,0,49,0,44
numeric_len,64,300,160,66.356,True,numeric-1e-5,46,74,0,40,0,46
numeric_len,65,300,138,65.615,True,numeric-1e-5,42,59,0,37,0,42
numeric_len,66,300,161,60.273,True,numeric-1e-5,51,66,0,44,0,51
numeric_len,67,300,163,61.414,True,numeric-1e-5,45,77,0,41,0,45
numeric_len,68,300,200,62.069,True,numeric-1e-5,66,81,0,53,0,66
numeric_len,69,300,146,64.703,True,numeric-1e-5,46,63,0,37,0,46
numeric_len,70,300,161,64.72,True,numeric-1e-5,56,66,0,39,0,56
numeric_len,71,300,175,98.387,True,numeric-1e-5,51,75,0,49,0,51
numeric_len,72,300,159,61.746,True,numeric-1e-5,46,72,0,41,0,46
numeric_len,73,300,168,62.202,True,numeric-1e-5,52,74,0,42,0,52
numeric_len,74,300,160,65.645,True,numeric-1e-5,54,69,0,37,0,54
numeric_len,75,300,158,62.122,True,numeric-1e-5,49,70,0,39,0,49
numeric_len,76,300,162,61.093,True,numeric-1e-5,51,66,0,45,0,51
numeric_len,77,300,149,61.242,True,numeric-1e-5,45,68,0,36,0,45
numeric_len,78,300,144,60.352,True,numeric-1e-5,41,61,0,42,0,41
numeric_len,79,300,165,66.96,True,numeric-1e-5,52,69,0,44,0,52
numeric_len,80,300,163,60.502,True,numeric-1e-5,54,68,0,41,0,54
numeric_len,81,300,179,60.869,True,numeric-1e-5,61,73,0,45,0,61
numeric_len,82,300,165,71.23,True,numeric-1e-5,54,70,0,41,0,54
numeric_len,83,300,155,60.797,True,numeric-1e-5,44,68,0,43,0,44
numeric_len,84,300,136,61.256,True,numeric-1e-5,46,58,0,32,0,46
numeric_len,85,300,156,60.907,True,numeric-1e-5,50,68,0,38,0,50
numeric_len,86,300,178,62.687,True,numeric-1e-5,59,73,0,46,0,59
numeric_len,87,300,156,94.874,True,numeric-1e-5,48,72,0,36,0,48
numeric_len,88,300,156,62.596,True,numeric-1e-5,47,70,0,39,0,47
numeric_len,89,300,152,66.123,True,numeric-1e-5,51,62,0,39,0,51
numeric_len,90,300,168,60.435,True,numeric-1e-5,52,70,0,46,0,52
numeric_len,91,300,158,61.936,True,numeric-1e-5,49,66,0,43,0,49
numeric_len,92,300,148,60.99,True,numeric-1e-5,52,58,0,38,0,52
numeric_len,93,300,145,65.918,True,numeric-1e-5,43,62,0,40,0,43
numeric_len,94,300,173,63.543,True,numeric-1e-5,57,72,0,44,0,57
numeric_len,95,300,184,60.835,True,numeric-1e-5,59,75,0,50,0,59
numeric_len,96,300,164,64.998,True,numeric-1e-5,50,78,0,36,0,50
numeric_len,97,300,152,63.522,True,numeric-1e-5,48,62,0,42,0,48
numeric_len,98,300,153,61.455,True,numeric-1e-5,48,66,0,39,0,48
numeric_len,99,300,156,60.906,True,numeric-1e-5,53,66,0,37,0,53
