method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
numeric_len,60,300,157,15.565,True,numeric-1e-5,46,65,0,46,0,46
numeric_len,61,300,166,15.198,True,numeric-1e-5,49,73,0,44,0,49
numeric_len,62,300,175,15.638,True,numeric-1e-5,48,79,0,48,0,48
numeric_len,63,300,160,15.761,True,numeric-1e-5,44,68,0,48,0,44
numeric_len,64,300,165,16.124,True,numeric-1e-5,46,77,0,42,0,46
numeric_len,65,300,135,15.249,True,numeric-1e-5,42,60,0,33,0,42
numeric_len,66,300,173,15.274,True,numeric-1e-5,51,74,0,48,0,51
numeric_len,67,300,170,15.446,True,numeric-1e-5,47,77,0,46,0,47
numeric_len,68,300,192,16.458,True,numeric-1e-5,62,77,0,53,0,62
numeric_len,69,300,153,16.03,True,numeric-1e-5,47,64,0,42,0,47
numeric_len,70,300,167,15.333,True,numeric-1e-5,57,67,0,43,0,57
numeric_len,71,300,172,16.922,True,numeric-1e-5,51,74,0,47,0,51
numeric_len,72,300,158,15.397,True,numeric-1e-5,46,73,0,39,0,46
numeric_len,73,300,168,15.402,True,numeric-1e-5,51,70,0,47,0,51
numeric_len,74,300,169,15.285,True,numeric-1e-5,60,68,0,41,0,60
numeric_len,75,300,159,15.378,True,numeric-1e-5,49,66,0,44,0,49
numeric_len,76,300,163,15.213,True,numeric-1e-5,51,65,0,47,0,51
numeric_len,77,300,153,15.358,True,numeric-1e-5,45,71,0,37,0,45
numeric_len,78,300,147,15.377,True,numeric-1e-5,40,62,0,45,0,40
numeric_len,79,300,174,15.957,True,numeric-1e-5,53,77,0,44,0,53
numeric_len,80,300,161,15.599,True,numeric-1e-5,52,72,0,37,0,52
numeric_len,81,300,175,15.879,True,numeric-1e-5,60,72,0,43,0,60
numeric_len,82,300,171,15.125,True,numeric-1e-5,54,69,0,48,0,54
numeric_len,83,300,159,17.159,True,numeric-1e-5,45,65,0,49,0,45
numeric_len,84,300,144,16.005,True,numeric-1e-5,46,65,0,33,0,46
numeric_len,85,300,168,16.826,True,numeric-1e-5,55,69,0,44,0,55
numeric_len,86,300,182,15.78,True,numeric-1e-5,59,77,0,46,0,59
numeric_len,87,300,157,15.16,True,numeric-1e-5,48,74,0,35,0,48
numeric_len,88,300,157,16.641,True,numeric-1e-5,49,69,0,39,0,49
numeric_len,89,300,159,15.26,True,numeric-1e-5,52,65,0,42,0,52
numeric_len,90,300,168,16.505,True,numeric-1e-5,52,71,0,45,0,52
numeric_len,91,300,166,15.873,True,numeric-1e-5,51,67,0,48,0,51
numeric_len,92,300,151,15.425,True,numeric-1e-5,53,59,0,39,0,53
numeric_len,93,300,149,15.778,True,numeric-1e-5,45,65,0,39,0,45
numeric_len,94,300,180,15.434,True,numeric-1e-5,59,70,0,51,0,59
numeric_len,95,300,192,15.822,True,numeric-1e-5,60,78,0,54,0,60
numeric_len,96,300,170,15.502,True,numeric-1e-5,50,81,0,39,0,50
numeric_len,97,300,157,16.709,True,numeric-1e-5,50,65,0,42,0,50
numeric_len,98,300,159,15.937,True,numeric-1e-5,50,70,0,39,0,50
numeric_len,99,300,159,15.183,True,numeric-1e-5,54,67,0,38,0,54
